protein,batch1_group1_rep1,batch1_group1_rep2,batch1_group1_rep3,batch1_group3_rep1,batch1_group3_rep2,batch1_group3_rep3,batch2_group1_rep1,batch2_group1_rep2,batch2_group1_rep3,batch2_group2_rep1,batch2_group2_rep2,batch2_group2_rep3,batch3_group1_rep1,batch3_group1_rep2,batch3_group1_rep3,batch3_group2_rep1,batch3_group2_rep2,batch3_group2_rep3,batch3_group3_rep1,batch3_group3_rep2,batch3_group3_rep3
171,46.5434699255424,46.1989287480013,46.5534846649752,46.4297500514637,46.4661338448455,46.3135118796983,46.5810259723152,46.2415953622354,46.697649665956,46.2678552685898,46.2047922736247,46.257534722564,46.2616408448366,46.0817573320509,46.1634322780033,46.6195200463463,46.6503108434655,46.3903577054158,46.523890875482,46.4780082216573,46.392809925945
172,45.5525390650459,45.424017247481,45.3488974988319,45.3001723798441,45.1491496707505,45.6115880871524,45.7295098600061,45.6440411934241,45.5546504123169,45.274654078735,45.2843041318652,45.3450175945665,45.2215407836509,45.7200142761304,45.024980856451,45.5710616856927,45.2888468277337,45.8518476683233,45.4606776588118,45.6693607765094,45.4244729650791
173,46.6209514634634,46.072890608428,45.9687994837964,46.215762130631,46.3858568519884,46.3053222043889,46.5151240302492,46.2102678884057,46.3309642936801,46.0287960688203,46.1536146200497,46.1513866131264,45.9169995009715,46.1188177689887,46.2143338676898,46.4193646485194,46.1105800641406,46.2835173679084,46.283628402566,46.3033284558949,45.7131910315889
174,46.4527250743145,46.6551829510125,46.46969286132,46.5869900419046,46.7353771303828,47.0635461324142,46.9608110505119,46.9253165675828,46.4643367621832,46.4369506287974,46.700788537293,46.8033900006621,46.605597500806,46.8093237875166,46.5581887412051,46.8108022563545,46.8444924463451,47.0022680724668,46.8707841790665,46.5656559483214,47.0225446199085
175,43.6100465331223,43.4568327310474,43.4958686275012,43.5308194529539,43.549017714339,43.6018809610372,43.4007596210223,43.5451153653237,43.1795783531902,43.417061463464,43.5080075209556,44.0620930820331,42.9364347943589,43.401800900029,43.4125626768901,43.8166865680619,43.7238064292267,43.6631355026061,43.4323153408541,43.2681427282289,43.2601891341836
176,43.002607547375,42.5491387660075,42.7238907865117,43.0952837275627,42.8699288612096,42.9099505309279,43.0911114951331,42.9957298028238,42.5474768136803,42.554376220163,42.5933701429439,43.2851219232616,42.5438456390092,43.0092660286921,42.9652273454792,42.9511627171213,42.5883194825789,42.9202022656652,42.785691336539,42.7062000562752,42.2398946866435
177,43.0794637544401,42.95672176165,43.2090750216904,43.4024460738454,42.8398736875512,43.0144678131263,42.8708619821865,43.1518489654437,42.6927572652066,43.0796455822407,42.9710224021328,43.5310454313247,42.6859637848331,43.0422276712091,43.2286210590605,43.1471243122731,42.9817516926904,42.9513133191278,42.9550335860343,42.9850904122142,42.6147118618802
178,46.3662347629819,45.7052090199024,45.547306522914,45.7479707926345,46.0251467805165,45.8033495381244,46.0630403780702,45.6018178299034,45.8279854984557,45.962341694103,45.7781791372154,46.1671393369989,45.3557045165073,45.9502810855169,45.8988146230929,45.9969562251497,45.8125588357403,45.9350610078475,45.6982381829434,45.6833155360786,45.3201546234172
179,43.9001480065491,43.4070930368911,43.6746083318154,43.794469636137,43.9776063512909,43.686099159143,43.94562485738,43.9832672317951,43.8802538627507,43.6811609030013,43.2542220715518,44.2846469158812,42.9463607718191,43.8125185588308,43.59656908069,44.1553054709653,43.6038131852749,43.9583985311579,43.7056201842736,43.8173001766818,43.6177894168616
18,41.5948642593792,41.3529683253959,41.6188007455446,41.8739116884352,41.7653190620788,41.8362443462734,42.0820955588595,42.7399510446045,42.4116748803614,40.5457626043114,40.5605082921246,40.8146844571477,42.4709033235739,42.5478352277866,42.3399636193468,40.4261398912969,40.3124800943867,40.5324951133981,42.0349496799417,42.1036032260011,41.8643625366215
180,45.7095270670192,45.8068128780244,45.7998245981247,45.7213434241999,45.4957388390119,45.7525818133327,45.8515684208288,45.9811866963265,45.3994234340125,45.4199654183062,45.5965272398206,46.016843034172,45.5343298174801,45.7029785635001,45.8373049979915,45.6135767221699,45.7164390858775,45.8094887382826,45.8463835636106,45.5241822881176,45.4209592081004
181,47.6547006435603,47.1444740459938,47.0556976869999,46.9870807590126,47.2325466940708,47.1371527477422,47.8711459473487,47.272684445462,47.4067567692447,47.083210708728,47.1083657953204,47.2830031891008,46.8445397447724,47.2139776997461,47.1399913959753,47.4484508942167,47.6074735659708,47.4511010643798,47.2017330788629,47.0305420487022,47.0771864395803
182,46.8310249718829,46.4341301546793,46.2480355980525,46.5630142034888,46.4818778116897,46.9031122286608,46.8282754015726,46.5254378288211,46.780491616917,46.6483891286003,46.4499608796894,46.6569848947306,46.3677240792853,46.7922631697658,46.5974621851327,46.652656703999,46.764915920319,46.862412272458,46.6697309514814,46.3057657726577,46.506418510837
183,45.8679069620021,45.6033977337465,45.6716634751307,45.6236117728,45.7706472383676,45.7312082928504,45.8380566470965,45.7250607265397,45.528189086737,45.7541302950698,45.6647040807622,46.1099692646218,45.4747399793167,46.0167006414127,45.6917079666813,45.8751057727952,45.7779437365373,45.642428875981,45.4582359017724,45.6754619534485,45.872062356344
184,42.7974486637719,42.5267089868312,42.5520583864226,42.4760003923094,42.7874930289662,42.248380706209,43.2083079974679,42.5940824780204,42.8205114782954,42.7031272152856,42.3790322578758,42.8480629826075,42.088021254831,42.7372212384054,42.6297060616032,43.0320968304829,42.6128458881066,42.8494490455595,42.5642874550087,42.3697897680756,42.4735049462656
185,46.8470494980712,47.0145140376598,46.8625061860957,47.0953879716476,46.9624939024361,46.9946670768537,47.8164147086537,47.1069772903043,47.0263142058117,46.8432485345042,47.1025933063762,47.4169794396951,46.7452250744931,47.3470669183149,47.1404637951452,47.1094330941512,47.360485909948,47.1959306134705,46.9940275600367,46.7463847163108,47.4408222904164
186,40.6624700442162,40.5970225088187,40.3921807683931,40.7455538815954,40.997340053957,40.6885758709571,41.1099978124456,40.8946454672469,40.6479080868705,40.3278496404745,40.5805578582172,40.6162185280952,40.7607695151509,40.616469863167,40.6814856436815,40.9310631161373,40.8068768630987,40.8627228671681,40.5727333457286,40.5688585346104,40.6171393124058
187,43.1571388871893,42.6891631178749,42.7233223166719,42.5949715583296,42.3650767351992,42.9314326998848,42.5288124398585,42.5140429563494,42.3840423217541,42.5470332746447,42.718046921911,42.7843392042807,42.3835052361051,42.698527177174,42.6743008736719,42.7728505846809,42.3620062014217,42.700757093287,42.6041090126288,42.7901160555868,41.8244038434076
188,46.4491865629716,45.9241590337131,46.0805911078155,46.3067877085558,46.334098289149,46.2527719937559,46.2830921333653,45.8717398005101,46.2990117815695,46.2833825166294,46.3118954886069,46.2127109027099,45.8960249095659,46.2878221548359,46.1474195143541,46.2169194881794,46.4043691128378,46.286689856797,46.1682196536976,45.9942492795143,45.9065972927691
189,43.261801321892,43.1045041281324,42.8279331207213,42.7109556089483,42.9880895304449,42.8601367670895,43.5614432648924,43.3245794050687,42.9661842919169,42.8706075613145,42.8764011686037,43.2744866329209,42.6735929527698,43.1063881823751,42.9000541722985,43.1050545018042,43.2865298024235,43.3318567380422,43.0937365061461,42.8201369303468,42.9850067593206
19,42.0864104054153,41.6415411657166,41.139074314406,42.121565161987,42.0600375566991,41.8809151441917,43.6307498633378,42.857277809063,42.8203670975785,40.7108212874945,41.1739279148164,41.5007162408537,42.0013479107132,42.3764214036759,42.7479438270863,41.1788536634275,41.1264258484052,41.0367298535279,42.4879724902765,42.3426680608345,42.1109136801635
190,45.94714106096,45.4190945327094,45.3032659049478,45.397222390672,45.378146521627,46.0268287635671,45.3422394335298,45.3074330540281,45.3487189660655,45.7143245808549,45.5234565120545,45.7449183425604,45.0426329221639,45.628455858585,45.4318688586243,45.7288535141333,45.5469544732854,45.8023119671355,45.4766117963216,45.3663438547612,44.9800127850665
191,45.7166315915556,45.4174299259207,45.3759742563144,45.2086027024312,45.4363725454917,45.6682592414155,45.1757314825079,45.6082505784703,45.4720733691495,45.2558204605789,45.0846912123085,45.3348830839706,45.4353697740879,45.6931276042581,45.2621836977508,45.8780567227687,45.3518097702835,45.6516008187621,45.0382067986435,45.3558956432804,45.3046318579756
192,45.2602271192574,44.7091401912665,44.6927876341356,44.9617377059354,45.3053809112513,45.0209297158971,45.2674036000949,45.1884980844391,45.062256395084,44.6854571606682,44.7919228193535,45.2134059648232,44.6253973050661,45.1037837272426,44.7139189223917,45.3071660539678,45.0685704815763,45.1327972705377,44.9072683235755,45.0137165036813,45.0673799720115
193,44.2305949249768,44.2656427755887,44.4544689926675,44.661880536058,44.3031193425198,44.7343109644585,44.6335726861748,44.5466409024911,44.3455072159521,44.2579794486755,44.5206623384903,44.3054430959063,44.4735753671733,44.600635273745,44.2230438542271,44.6638935649252,44.8872491867292,44.7606719925626,44.2700690329747,44.2477134799878,44.5492503693729
194,45.0557223158835,44.8821373620965,45.031731292225,45.1372490540744,45.317958411781,44.9054599531588,45.4767553942695,45.2173070420424,45.0764248028088,44.840866270949,44.8572698221003,45.2137915972409,44.8830326189996,45.1864436476049,45.0031237455598,45.3677486454027,44.9941493776972,45.2980397767183,44.9321387723843,45.0468981664874,44.9262928778173
195,47.6581999845381,47.2032802625024,47.1268187951632,47.5538764128257,47.8514232212087,47.5075642245394,48.0213598351096,47.7123149237566,47.7629249818849,47.3338954850966,47.2789926534299,47.3281731662139,47.6430259854827,47.5527605678337,47.4914332041498,47.4172175464712,47.7238466819853,47.7527183082272,47.6668156970268,47.3711743534218,47.4646419624293
196,44.0806877477225,44.3316024080678,44.4600572514369,44.0569513873866,44.1550546693911,44.1771516148799,44.3142694285149,44.3875374094825,44.263959734207,44.0345423510259,44.0810128613236,44.134194653744,44.2952855700387,44.1072357161432,43.9877846143516,44.3109285657461,44.4071164009392,44.5787780638459,44.5208150649864,44.1330316948521,44.549513740583
197,39.9732085035639,40.0048080019847,40.2154105590439,40.1331481033045,40.2958029423548,40.439674142793,40.0437219404874,40.1838253629962,40.097673786789,40.2974871652769,39.9272826937888,39.9166001431375,40.3471158230002,39.9370824730725,40.6984696741671,40.3906460569475,40.6548118104786,39.7534546570675,40.5036096820336,39.5747543648002,40.5845776998611
198,47.4241909146743,46.8579539902704,47.2373188257605,47.303698260956,47.1506832307949,46.9584335023611,47.8322936232658,47.3753561007988,47.2317657868258,47.087797603673,47.019934235667,47.5862061929222,46.7321030942794,47.5515051680493,47.0949922392662,47.3668798605794,47.151707429757,47.4188060310766,47.2678122958649,47.2575986195241,47.011652622405
199,48.4547040237937,48.1551730053639,48.1219016935312,47.7534159571532,48.1974271401195,47.9780246674753,48.1808626405472,48.0728769894499,48.1549922790564,47.8907826463791,48.0129825660179,48.0923989807557,47.8852648456223,48.158719815841,47.86489718568,48.5040074724169,48.2470541606054,48.3750491469308,47.8724616622013,47.8611206386951,47.8872496571864
2,44.3833551033519,43.3942695493168,43.642330458052,43.513174971514,43.7562125571185,43.9250800537687,43.1929317682606,42.8742922920026,42.6312099329792,44.3207700056201,44.2525223948773,44.8362848364804,42.4072426553468,43.4381944140553,43.3469129502362,44.6419654212148,44.4420966975386,44.5471000309834,43.094380479184,42.9308912467287,42.433665109457
20,47.4261634652835,47.0421371433121,47.0939179163757,46.9946177342107,47.186345557361,47.1085649872369,48.260339947263,47.8254775432601,48.0008268380894,46.5147084111131,46.6285894309525,46.4695289085788,47.6624602085615,47.5943624051049,47.1827659413673,46.8297305636737,46.8554134496889,47.0536110409456,47.7236005586353,47.5123631680018,47.8061573809354
200,44.8418624303758,44.9176474950568,44.5567781963662,44.8634294053459,44.6608404101589,44.872015681802,45.2075891804344,45.0932127315414,44.779985418034,44.5986450812006,44.7206698982911,45.1469156664556,44.2473288033806,45.1112995696635,44.6773089459258,45.1562331606595,44.9635789709607,44.9569202803003,44.6032986743809,44.7638480696369,44.9453945327954
201,45.5123730520521,45.3363808686993,44.700220645622,44.9298905524548,45.5672960796903,45.4628168014522,45.6028060433825,45.2525136752455,45.2505048740315,45.0925728196301,45.2315820492765,44.9752435516519,45.5875160471815,45.4574297529515,44.948158412647,45.3436332995017,45.3278949693498,45.5047984970197,45.0717802442057,45.3949898976692,45.2220352085258
202,46.7465808239782,46.2457122765855,46.5177497989456,46.6661938023734,46.8121572422365,46.6595551256489,47.019047405878,46.5986937781473,46.8084410170696,46.3997371275705,46.5483480424944,46.4830370647939,46.3656883908681,46.4865488995869,46.1100365978926,47.0456566754035,46.9052304099599,47.0366264049879,46.7914445230625,46.6623985328022,46.7888481381603
203,44.0811146589182,43.1809304794979,43.5759218507165,43.6247957670911,43.6198113157856,43.1712926091666,44.0023570884191,43.5945899431295,43.5578773477857,43.1375738703101,43.4635472322336,43.8507868480583,43.0568555808093,43.501625118765,43.7456304319985,43.7414747596274,43.3998481357346,43.5073366317741,43.5735871445141,43.3751729246801,43.1471981805599
204,48.0621681569803,47.3642477858915,47.5020086225429,47.8028954600802,47.8827821542486,47.9824936903182,47.9183255452725,47.6547970420663,47.943521993679,47.5732090372123,47.5452449721194,47.7529579979207,47.5143674495856,47.8383360308674,47.6176329924221,47.9889078671943,47.8269563243051,47.8628230728283,47.7343277443559,47.6294053759102,47.6612367678812
205,44.5877692330006,44.6545022989808,44.4325927982138,44.6967764527954,44.8047156086106,45.0886122966014,44.9925484096368,44.8858905863326,44.8131105932284,44.4401803539449,44.7289426089669,44.0508435038291,45.1125850670136,45.0972013249702,44.6650055936911,45.1099696509612,44.8743970082028,45.1274533978065,44.5781883662395,44.3932485199537,45.0047601064526
206,44.9384157858028,44.6150891907816,44.8291132055139,44.7992971466397,44.9709303013381,44.4886147952207,45.3745371309451,44.9190497344615,44.8479544197538,44.6970731038119,44.6170191325563,45.0694645813735,44.4006632404769,45.0802043032013,44.7234521918578,45.2454869973242,44.7957440092149,45.0209239241088,44.6303695407778,44.7096466400828,44.7385267730682
207,45.7299740248586,45.3753681096589,45.5518547306466,45.5730443021999,45.8185479355504,45.5720696698943,46.1525076346105,45.747830495501,45.8713790717954,45.5092713487688,45.3889403853634,45.6284518076241,45.3082348687834,45.5912653811854,45.4884083643223,46.1179361625174,45.8276781521409,45.9444115190996,45.7487051642845,45.5166723294237,45.7390749230527
208,44.8354963346031,44.572591070086,44.639059209607,44.8403437775037,44.8585937423429,44.9228482649903,44.8374181807149,44.7468811258879,44.6374793593793,44.6464693102292,44.712183140166,44.7783303854474,44.6988475552288,44.8335640132346,44.6600432503663,44.9112169718902,44.8364364237184,45.1185097963574,44.6786985728947,44.5768727941522,44.4002872762516
209,43.5942188847643,43.2512986137198,42.8003355106882,43.3850164641584,43.7172609348332,43.5319175130185,43.9672293954777,43.4733980064937,43.3761216659016,43.1727145536586,43.3526539969843,43.3767908886456,43.2968373714655,43.4368015969038,43.2602388748232,43.5362949233015,43.556802041301,43.5922272513988,43.4042021427428,43.3065151148018,43.3007212389948
21,45.7600362275853,45.6066382907847,45.3569559473842,45.3948888986607,45.3157912797793,45.4659851400135,46.2129572914613,45.8839735332702,45.6234789789123,45.0092526141477,45.2739042178996,45.4896143166562,45.5827965507306,45.8960788952456,45.754501660008,45.1011227934089,45.3065365790309,45.1723207643988,45.5545995165342,45.5980229827181,45.4526472603858
210,44.6040170180638,44.5138951269465,44.5563005104928,44.3362045155982,44.3135744786289,44.3876662244008,45.1007342622772,44.7454279499945,44.5502693623288,44.3275137224865,44.3113137420301,44.7711823321486,44.1313943207965,45.0325787330194,44.4668570142766,44.6247844254081,44.474316400131,44.8256838490279,44.394150248415,44.3819024402197,44.5895104899137
211,43.1684576247205,43.5082805527993,43.6457042828721,43.694531998034,43.4975451635515,43.2146698538845,44.0972456900593,43.782456610071,43.4361068516593,43.1822089556734,43.3747334001761,43.6281144180871,43.3630072392172,43.6116562894107,43.4487773293534,43.8757425733383,43.5477319885568,43.7467565909788,43.3465845163954,43.5275066023662,43.6544666770257
212,45.4149931167992,44.7888304322219,44.2816029145338,44.5714075736573,44.8333791545153,45.141135061205,45.3617822415804,45.1325811924894,44.5474034141202,43.8344332663391,44.7366331571911,45.4333223627271,44.1146577095784,44.660681636983,44.5267667240991,44.6979604686297,45.0469863622793,45.2484556186166,44.6937885810898,44.6688435786304,43.9080758943421
213,40.8783174651774,40.5430996601222,40.6880852595934,40.5101220150218,40.6674079846493,40.1226824687066,41.0806572106091,40.6244492684129,40.5289356377474,40.2787818369494,40.7369498431223,40.7334038154836,40.4127773585011,40.647919131296,40.3884431137474,40.9228181161817,40.8609897726808,40.7814740762397,40.2621881462355,40.4675352908857,40.4131310668568
214,45.414124303,45.2704725702139,45.4964496194532,45.7152160775988,45.4887188725663,45.3075941359933,45.7938444463171,45.5386830534934,45.4733899101302,45.2527165825134,45.3828918283063,45.4548440229552,45.3279990303866,45.6228832124693,45.5668125187527,45.6645356392586,45.5408668912558,45.6717822537118,45.3009600371609,45.1195143942823,45.2136547658813
215,44.4131603986648,43.7933086927468,43.9479834175719,44.4394098963048,43.9886806967393,44.3919786374053,44.380686924566,44.0114867744533,44.3708173812063,44.2647333822425,44.0940530358458,44.3056527314169,43.6444527920491,44.5140628084325,44.2917117918652,44.2746888143796,44.0396970153059,44.2219248535324,44.311818215636,44.0215696163356,43.8291057174284
216,42.3947931894322,42.4983176006397,42.3371492806288,42.382937624634,42.6844242769046,42.3796666646975,42.5440787991843,42.6094331164995,42.2219263717355,42.3359343780258,42.642641704698,42.6798958441651,42.3558173638653,42.4068667363112,42.332601978087,42.7534774207664,42.7464698233485,42.6384170571062,42.3240876515385,42.3037958770516,42.6421037225087
217,43.8857297553685,43.4632623447303,43.4453804566558,43.0942806213613,43.398253122129,42.670272517654,44.1485804800396,43.3133820154093,43.20138686324,43.1389656849349,43.448543297548,43.9906243491869,42.7555620296368,43.5801809038648,42.9661827112169,43.6051317321316,43.2067846442904,43.8052122605873,43.2840527023001,43.5362475709417,42.9738066944968
218,44.2035661602276,43.8038795980977,43.9375970181194,43.6357880443201,43.8329750588828,43.960633938884,43.9927837337716,43.7571488498477,43.8241468993428,43.8343613088713,43.8541735730573,43.8471808745506,43.7506758754685,43.9880849479247,43.7111390411336,44.0021244570947,43.9331004868485,44.1637307090121,43.7792070422746,43.6830322192343,43.5767930656446
219,45.1094876942861,44.9393433155821,45.0286142106539,44.8274669625325,44.7494360803657,44.2014577514239,45.9417673110173,44.6830071016616,45.3747637038629,44.9405735083079,44.6827284489965,45.2177021424182,44.3221249621106,45.3721073441844,44.7253682588668,45.2684178536964,44.7811405374419,45.3845779054551,44.5676044676495,44.9596842860309,44.5985024912063
22,44.4098182393515,44.0045306947793,43.9068664479211,44.4960421955456,44.1657922772198,44.3118815626833,44.9345079044436,45.2036914383664,45.0443016562478,43.2692862160069,43.2579053067285,43.8621758527878,44.5206156966531,44.5715640356533,44.7215181010712,43.2749354794131,43.7010407314668,43.5851944357912,44.7537849947202,44.3702974686897,44.2184864179406
220,43.923956214506,43.9398464095886,43.7245597809933,44.2031704452912,44.0542283933326,43.8747458341141,44.4486957639148,44.0704664734319,44.0521476676801,43.8043854949687,43.9078167465835,44.0928215253552,43.7986931577343,44.2246893146283,44.0550103687277,44.1896535304349,44.031499196904,44.0119209156648,43.6601494222449,43.8961926178039,43.7091887047336
221,46.7661121354897,46.5202676595318,46.3272149019739,46.7199906782071,47.0597987199751,46.8994191442385,46.8624487388779,46.7102323706754,46.4171034025915,46.3820128236242,46.7631024539846,46.841030586687,46.5325089202233,46.892962758903,46.8060815766824,47.0563434382085,46.5874503053337,46.7589621058786,46.3068810168487,46.519551594544,46.4273739650511
222,41.8951167927796,41.0253470294351,40.8551841599101,41.1501504865316,41.5310630315762,41.4881955158177,41.415349583154,41.0119747218139,41.3448581143566,41.0881954670819,41.3548376336069,41.3724919052826,40.9503393692915,41.11381527126,41.0808882531505,41.569245126202,41.4122687194333,41.5211493408607,41.2762272669239,41.1032989024993,40.883046523673
223,47.9768570687991,47.8809093241068,47.6702678052275,47.6656337731697,47.8805752418193,48.0484464592357,48.1951955592305,48.0780055045649,47.6468611342848,47.4641212190066,47.9755017940875,48.1055835471691,47.6827627202642,48.0591273800483,47.6296067830496,48.0624553441777,48.1964297181772,48.1261512212559,47.6622957296158,47.7071477982409,48.0093031724122
224,43.8329181592854,43.4940210824172,43.6978147465216,43.7233723905058,44.074570730366,43.829975125527,44.4139659992503,43.7368340284232,44.0301348762683,43.8428727100992,43.8530779352011,43.6879648444586,43.6250290717881,43.9361513780549,43.7582363342008,44.3690134942454,44.1444620657548,44.1269734472431,43.9083243646828,43.5608361866189,44.2697737671992
225,45.6730553873572,44.9093850976551,44.8405156451283,45.1419675252992,45.3085947393523,45.3798707754298,45.1581439723928,44.9223805269815,44.9699096634827,44.9973197943987,45.2289241386845,45.386395708259,44.783771591193,45.0885939645163,45.1211664883722,45.1942289960911,45.2104345781362,45.3716385154459,45.0334709720459,44.8842332476594,44.4127508828202
226,44.4775721961553,44.3331476899181,44.1266769917196,44.3926034712488,44.5404496865868,44.5113303838706,44.5514936428453,44.287810449094,44.3905417394301,44.3030339275248,44.3838725738434,44.3753139656062,44.235306848276,44.23968611913,44.4618816317469,44.6688335127596,44.392039376682,44.5312326272856,44.4748224463094,44.2929281899764,44.1811482211418
227,45.0404268314667,44.7161097673512,44.6064517744199,44.858072602145,45.1884415503579,44.9493916799334,45.5443460199491,45.1645765415455,45.3976825823403,44.5949460789406,44.6385437490956,44.7947295033362,44.5265426377994,45.4067590328263,44.7173820326304,45.4457734650087,44.8192375848244,45.3112729042782,44.7574655140199,44.8326091391884,44.8917781778923
228,46.8248394994847,46.5763783082855,46.4066053452538,46.8032266521928,46.7429922834951,46.724204950201,47.2606271199307,46.7710805933548,46.8265758198736,46.7012093630894,46.7021017612666,47.2430024042486,45.8522736435978,46.9398272381319,46.5978839370142,47.1987717160247,46.9188483871099,46.9798821176083,46.5334121778006,46.6168192591845,46.6777336742724
229,43.5943470915704,43.1266003883189,42.9261352863553,43.3549652322431,43.6939093793981,43.4982440595105,43.61086268045,43.2747127045032,43.4193129922722,43.2276979714942,43.2594207629517,43.2985122391459,43.1291874446473,43.3269702831862,43.4723152976131,43.7093590687209,43.5712809253484,43.350724507958,43.1301187904903,43.0944694764809,43.2102315588203
23,44.9938752417876,45.1707076547801,44.9808496328439,45.2118427845556,45.109669543988,45.0525222822312,46.1021511106851,46.1064784619521,45.9090213045936,44.3321431158827,44.3429736086855,44.6409023687114,45.8051712792856,45.7514835476374,45.6169843091478,44.6088188017661,44.6927750072442,44.7214977231372,45.3755383126017,45.3209006623399,45.6931106611174
230,44.2706495132391,44.3050741456328,44.2202085957267,44.1574061544475,44.1167770081822,44.3198615797513,44.3859546118582,44.2088674696669,44.0716877906634,44.0451427404074,44.2590644194338,44.406890840515,44.0095123620035,44.1461084134607,44.1553921553396,44.3915027869128,44.5007636230089,44.4694847903087,44.2113309302668,43.9745846421396,44.1609309440736
231,45.2202408003716,44.6759326686338,44.4416956644518,44.6288664379283,44.7141968650962,44.8712166752382,45.0938759565087,44.6656618801748,44.6761460201813,44.6662812032464,44.9083480085068,45.2200707735331,44.0986715029939,44.7917010504705,44.5967154164247,44.924926057932,44.9503141122218,44.9471332454473,44.7448048247284,44.7013599034152,44.3406492535379
232,45.6047947191796,45.3655788617655,45.0436433146943,44.9315379781595,45.450594368027,45.1133514459705,45.8788555500904,45.6829671698966,45.2591239479345,44.8406814444109,45.0858917731845,45.4921603976106,45.0077736797557,45.4256477211452,45.1049106123183,45.6303556724724,45.4062039457468,45.653450610957,45.0793388304003,45.2113809664156,45.1241340337408
233,43.9656907230213,43.5971897733122,43.7276588645911,43.7353770959918,43.4598338000955,43.6683991604308,43.8403856269073,43.8190443009737,43.3787377536561,43.2299482337241,43.5488390272525,43.9944639295451,43.0895920743988,43.8237196191231,43.3900978419705,43.9449479008338,43.622911863866,44.1604009971009,43.2967862622759,43.5732963962402,42.7705946469964
234,44.8274329276441,44.8066218354906,44.4597532237974,44.4194316981775,44.7189768752689,44.7650418396041,45.3293396130669,44.7556120970477,44.7783619454094,44.5795762112991,44.6645169973271,44.7762668616943,44.3638699552268,45.1192633668985,44.5318780782598,45.2025614362569,44.6975686998125,45.0615591552868,44.5128517594634,44.6478816558419,44.8130502319219
235,43.9411900539108,43.9145783319181,43.9305577131288,44.1680057777787,44.0087466581799,43.6567734410195,44.6567979711074,43.9115478285019,43.838322663942,43.7743317734374,44.146308153494,44.3211861506362,43.6668395683163,44.0990403059866,43.9641365731466,44.1853082437127,44.1151485163487,43.9998176689479,43.7884132254713,43.9434166872327,43.9218153858513
236,44.3069292765887,43.8952440471279,44.3287623164938,44.1265575538556,43.9152320559835,44.0514329396409,44.3351523785406,44.1784041491873,44.2705840544633,44.1214239194083,43.7911341889478,44.2112592526208,43.6716113453893,44.1033092551432,44.3332492351695,44.2173878843999,44.2436318929837,44.2135576482513,44.2083365259919,43.8019115072917,43.8426403403059
237,40.1184610350548,40.15138532931,40.1142474400662,39.6789984317742,39.6955559426412,39.0859571002273,41.1501031130438,40.1694476297779,40.2195061341293,39.8919818117837,39.7160969777213,40.4010965623022,39.2711934919694,40.1260854340422,39.924489753855,39.8512150960149,39.9193824538533,40.1937438461187,40.3048764136376,40.0458047747514,39.9963464918078
238,45.360592978216,44.8658212818237,44.8669139365482,44.8814338520038,45.1104129381568,45.1650649392561,45.2263621305569,44.9464862219003,45.0045250173884,44.8465554781997,44.9440797893191,45.1441771797865,44.6768140871825,45.0008218879711,44.8143206210135,45.2011036165606,45.2151951772301,45.2254367187708,44.7992479790046,44.8885181365989,44.5171789522044
239,45.113845111946,44.6479603820099,44.9783419330715,44.8629835806442,44.7709590101639,44.6895321118094,45.2574521316536,44.7445915752685,44.824842950488,44.7289882342202,44.9101254455014,45.0219456774639,44.4443264520154,44.9427829150907,44.9178594612455,45.1745170157791,44.8688160319048,44.8950610372639,44.7910380202235,44.6368733461715,44.590950381102
24,41.1285348930493,40.9295991921859,40.9382437214916,41.2286028778894,41.5151170728295,41.3521004047174,41.8482548908019,42.2514099215974,42.1922606576233,40.3619592191741,40.0526933818758,40.253383682634,41.9580221471388,41.7708953029366,41.5551692085645,40.6659128884566,40.4435129007749,40.8030753763765,41.5317856066427,41.4945721740074,41.6521990839474
240,43.0271213957878,42.6226782004522,42.7262834902637,42.9229969528855,42.6645523090505,42.7959731030161,43.0408281647837,42.7903325326069,42.9487693230836,42.7822809710211,42.5136936660227,42.9229355532875,42.1089804856749,42.9380875167312,42.8900689825785,43.3586461676621,42.8320765870053,42.8893120527656,42.5036156776539,42.5304912773199,42.3883387240673
241,43.8690907378698,43.6191281943553,43.4498065867511,43.6258487669768,43.9107585823763,43.7652533406701,43.7733952083274,43.5462119187668,43.357697500452,43.6219685073433,43.8495273466266,43.9347713670324,43.5124404738322,43.7464561573809,43.6153761627805,43.8519202001502,43.7647412715359,43.948968292058,43.4581629748971,43.5536326925693,43.2400207348129
242,45.5374370741704,44.9118587896307,45.1011529027434,44.9014229363019,45.059919887021,44.9333027777297,45.6347394910915,44.9662709298628,45.0514294792922,44.8398867326585,45.195063005687,45.1060663567531,44.832293681605,45.321421293904,45.0681481427524,45.4523351911395,44.982382304427,45.2454766295533,44.9898947076274,44.9923677387812,44.8024573408733
243,45.6268822342191,45.540337260698,45.6850982158926,45.322787171519,45.4967385753411,45.3539870206198,45.7627642994372,45.507727791899,45.3460388134731,45.3029864255278,45.5221773566398,45.6033020343988,45.2905609409991,45.5635346480475,45.2600294264769,45.8844635963464,45.5247391086255,45.9201247042277,45.3759979590506,45.3655171001806,45.3745104984552
